"5gram","Frequency","Total Tweets"
"纯电动汽车","101","71"
"东京奥运会","65","60"
"华尔街日报","63","63"
"约合人民币","58","52"
"冠病确诊病","58","57"
"病确诊病例","57","56"
"苏伊士运河","55","43"
"半导体短缺","45","41"
"的新冠疫苗","44","43"
"首席执行官","36","35"
"新冠疫苗的","35","34"
"种冠病疫苗","35","34"
"接种冠病疫","34","33"
"冠病疫苗接","33","33"
"病疫苗接种","33","33"
"汽车制造商","32","30"
"阿斯利康疫","32","29"
"斯利康疫苗","32","29"
"国家和地区","29","23"
"半导体设备","28","21"
"种新冠疫苗","28","25"
"全球半导体","27","26"
"奥密克戎变","26","25"
"起冠病确诊","26","25"
"疫苗接种率","26","26"
"新冠疫苗接","26","22"
"冠疫苗接种","26","22"
"知情人士透","26","26"
"情人士透露","26","26"
"的疫苗接种","25","24"
"接种疫苗的","25","23"
"冠病疫苗的","24","23"
"接种新冠疫","24","21"
"疫苗接种的","24","24"
"越来越多的","22","22"
"发展中国家","22","20"
"日本半导体","22","18"
"的最高水平","21","21"
"在日本国内","21","19"
"的数据显示","21","21"
"创出历史新","20","20"
"出历史新高","20","20"
"世界卫生组","20","20"
"界卫生组织","20","20"
"功率半导体","20","11"
"剂冠病疫苗","19","19"
"菲律宾总统","19","19"
"半导体产业","19","17"
"印度尼西亚","18","18"
"来的最高水","18","18"
"半导体生产","18","17"
"全球供应链","18","17"
"可再生能源","18","16"
"半导体制造","18","15"
"疫苗接种者","17","17"
"分析师表示","17","17"
"新冠疫情的","17","17"
"据知情人士","17","17"
"知情人士称","17","15"
"全固态电池","17","9"
"德尔塔变异","17","15"
"新冠病毒的","17","17"
"以来的最高","16","16"
"国监管机构","16","16"
"日新增病例","16","15"
"的年度汉字","16","15"
"的电动汽车","16","15"
"图像传感器","16","11"
"在苏伊士运","16","15"
"大宗商品价","15","15"
"宗商品价格","15","15"
"锂离子电池","15","13"
"密克戎变种","15","15"
"半导体工厂","15","13"
"剂新冠疫苗","15","15"
"的冠病疫情","15","15"
"在东京奥运","15","14"
"律宾总统杜","15","15"
"宾总统杜特","15","15"
"运河管理局","15","13"
"房地产市场","14","14"
"美国和中国","14","14"
"于新冠疫情","14","14"
"中国外交部","14","14"
"半导体行业","14","14"
"在新冠疫情","14","14"
"电子零部件","14","14"
"的新冠疫情","14","14"
"知情人士说","14","14"
"尖端半导体","14","14"
"半导体厂商","14","14"
"车载半导体","14","12"
"在社交媒体","14","14"
"德尔塔变种","14","14"
"国际奥委会","14","12"
"药品管理局","13","13"
"半导体材料","13","9"
"的纯电动汽","13","13"
"美国总统拜","13","13"
"国总统拜登","13","13"
"自动驾驶汽","13","12"
"动驾驶汽车","13","12"
"日本国内的","13","13"
"量子计算机","13","8"
"液化天然气","13","7"
"有史以来最","13","13"
"美联储主席","13","13"
"导体制造设","13","11"
"体制造设备","13","11"
"在疫情期间","13","13"
"气候变化的","13","13"
"加密货币的","13","12"
"财年净利润","13","12"
"疫情指挥中","13","13"
"情指挥中心","13","13"
"伊士运河管","13","13"
"士运河管理","13","13"
"疫苗接种计","13","13"
"苗接种计划","13","13"
"冠病变种毒","12","12"
"病变种毒株","12","12"
"中国企业的","12","12"
"电动汽车的","12","12"
"日本经济新","12","12"
"本经济新闻","12","12"
"社交媒体上","12","12"
"以来的最低","12","12"
"单日新增病","12","12"
"其新冠疫苗","12","11"
"散户投资者","12","11"
"新冠疫情下","12","12"
"的新冠病毒","12","12"
"完成冠病疫","12","12"
"成冠病疫苗","12","12"
"总统杜特尔","12","12"
"统杜特尔特","12","12"
"联合早报评","12","12"
