"8gram","Frequency","Total Tweets"
"中国国家主席习近","65","65"
"国国家主席习近平","65","65"
"菲律宾总统小马可","41","41"
"律宾总统小马可斯","41","41"
"鸿海创办人郭台铭","35","35"
"总统参选人侯友宜","22","22"
"国民党总统参选人","21","21"
"鸿海集团创办人郭","20","20"
"海集团创办人郭台","20","20"
"集团创办人郭台铭","20","20"
"台湾前总统马英九","20","20"
"美国加利福尼亚州","19","19"
"民党总统参选人侯","18","18"
"党总统参选人侯友","18","18"
"美联储主席鲍威尔","18","18"
"总统参选人柯文哲","18","18"
"民众党总统参选人","16","16"
"众党总统参选人柯","16","16"
"党总统参选人柯文","16","16"
"纳斯达克综合指数","15","14"
"伯克希尔哈撒韦公","15","15"
"克希尔哈撒韦公司","15","15"
"美国财政部长耶伦","15","15"
"日本首相岸田文雄","14","14"
"与中国国家主席习","14","14"
"福岛第一核电站处","12","12"
"岛第一核电站处理","12","12"
"第一核电站处理水","12","12"
"的加密货币交易所","12","12"
"国电动汽车制造商","11","10"
"菲律宾海岸警卫队","11","11"
"国家主席习近平会","11","11"
"中国外交部发言人","11","11"
"总统参选人赖清德","10","10"
"一核电站处理水排","10","10"
"中国通讯巨头华为","10","10"
"加密货币交易所币","10","10"
"密货币交易所币安","10","10"
"国家主席习近平在","10","10"
"农业及粮食安全部","10","10"
"国际货币基金组织","10","9"
"美国证券交易委员","10","10"
"国证券交易委员会","10","10"
"的鸿海创办人郭台","9","9"
"中国电动汽车制造","9","8"
"最大的加密货币交","9","9"
"大的加密货币交易","9","9"
"国家主席习近平星","9","9"
"家主席习近平星期","9","9"
"创办人郭台铭星期","9","9"
"世界日本拉面价格","9","9"
"的伯克希尔哈撒韦","9","9"
"宾总统小马可斯说","9","9"
"以色列总理内坦亚","9","9"
"色列总理内坦亚胡","9","9"
"福岛核处理水排海","8","7"
"中国短视频平台抖","8","8"
"国短视频平台抖音","8","8"
"中共总书记习近平","8","8"
"人工智能聊天机器","8","8"
"工智能聊天机器人","8","8"
"阿拉伯联合酋长国","8","8"
"台湾在野的国民党","8","8"
"总统候选人侯友宜","8","8"
"民进党总统参选人","7","7"
"进党总统参选人赖","7","7"
"党总统参选人赖清","7","7"
"美国前总统特朗普","7","7"
"俄罗斯雇佣兵组织","7","7"
"人民币兑美元汇率","7","5"
"全球最大的加密货","7","7"
"球最大的加密货币","7","7"
"台湾鸿海创办人郭","7","7"
"湾鸿海创办人郭台","7","7"
"海创办人郭台铭星","7","7"
"中国驻菲律宾大使","7","7"
"美国联邦贸易委员","7","7"
"国联邦贸易委员会","7","7"
"家主席习近平会面","7","7"
"中国领导人习近平","7","7"
"首席执行官周受资","7","7"
"众议院议长麦卡锡","7","7"
"美国国家航空航天","7","7"
"国国家航空航天局","7","7"
"俄罗斯入侵乌克兰","7","7"
"湾前总统马英九星","7","7"
"前总统马英九星期","7","7"
"国民党总统候选人","7","7"
"民党总统候选人侯","7","7"
"党总统候选人侯友","7","7"
"民众党总统候选人","7","7"
"巴勒斯坦伊斯兰抵","7","7"
"勒斯坦伊斯兰抵抗","7","7"
"斯坦伊斯兰抵抗运","7","7"
"坦伊斯兰抵抗运动","7","7"
"巴勒斯坦激进组织","7","7"
"勒斯坦激进组织哈","7","7"
"斯坦激进组织哈马","7","7"
"坦激进组织哈马斯","7","7"
"世界第二大经济体","6","6"
"核电站处理水排海","6","6"
"罗斯总统卢卡申科","6","6"
"罗斯雇佣兵组织瓦","6","6"
"斯雇佣兵组织瓦格","6","6"
"雇佣兵组织瓦格纳","6","6"
"芯片制造商英伟达","6","6"
"这家电动汽车制造","6","6"
"家电动汽车制造商","6","6"
"核处理水排放入海","6","6"
"海上集装箱运输量","6","6"
"地缘政治紧张局势","6","5"
"宾总统小马可斯星","6","6"
"总统小马可斯星期","6","6"
"电池制造商宁德时","6","6"
"池制造商宁德时代","6","6"
"电动车巨头特斯拉","6","6"
"国家主席习近平与","6","6"
"阿里巴巴创始人马","6","6"
"里巴巴创始人马云","6","6"
"盟委员会主席冯德","6","6"
"委员会主席冯德莱","6","6"
"员会主席冯德莱恩","6","6"
"科技巨头苹果公司","6","6"
"民众党主席柯文哲","6","6"
"副总理兼财政部长","6","6"
"总理兼财政部长黄","6","6"
"理兼财政部长黄循","6","6"
"兼财政部长黄循财","6","6"
"月以来的最高水平","6","6"
"总统候选人柯文哲","6","6"
"中国外交部长王毅","6","6"
"国民党主席朱立伦","6","6"
"中国前总理李克强","6","6"
"这个世界第二大经","5","5"
"个世界第二大经济","5","5"
"具名消息人士的话","5","5"
"名消息人士的话报","5","5"
"消息人士的话报道","5","5"
"台湾鸿海集团创办","5","5"
"湾鸿海集团创办人","5","5"
"日本福岛第一核电","5","5"
"美国太空探索技术","5","5"
"国太空探索技术公","5","5"
"太空探索技术公司","5","5"
"东京电力福岛第一","5","5"
"京电力福岛第一核","5","5"
"电力福岛第一核电","5","5"
"力福岛第一核电站","5","5"
"从日本进口的水产","5","4"
"日本进口的水产品","5","4"
"的海上集装箱运输","5","5"
"加密货币交易平台","5","5"
"全球第二大经济体","5","5"
"国驻菲律宾大使黄","5","5"
"驻菲律宾大使黄溪","5","5"
"菲律宾大使黄溪连","5","5"
"首相拿督斯里安华","5","5"
"短视频平台抖音的","5","5"
"视频平台抖音的海","5","5"
"频平台抖音的海外","5","5"
"平台抖音的海外版","5","5"
"在社交媒体发文说","5","5"
"俄罗斯外交部长拉","5","5"
"罗斯外交部长拉夫","5","5"
"斯外交部长拉夫罗","5","5"
"外交部长拉夫罗夫","5","5"
"赴美海上集装箱运","5","3"
"特斯拉创办人马斯","5","5"
"斯拉创办人马斯克","5","5"
"欧盟委员会主席冯","5","5"
"晶片制造商英伟达","5","5"
"新加坡总理李显龙","5","5"
"俄罗斯总统普京星","5","5"
"罗斯总统普京星期","5","5"
"台湾积体电路制造","5","5"
"国内贸易及生活成","5","5"
"内贸易及生活成本","5","5"
"贸易及生活成本部","5","5"
"总统候选人赖清德","5","5"
"国民党副总统候选","5","5"
"民党副总统候选人","5","5"
